,expected,response,precision,rt,trial,tache,participant,ordre
2755,different,different,1.0,642.9189001210034,31.0,2.0,9,213
2756,same,same,1.0,524.6914001181722,32.0,2.0,9,213
2757,same,same,1.0,509.9670998752117,33.0,2.0,9,213
2758,different,different,1.0,583.5153996013105,34.0,2.0,9,213
2759,different,different,1.0,608.4527000784874,35.0,2.0,9,213
2760,same,same,1.0,528.740799985826,36.0,2.0,9,213
2761,different,different,1.0,523.2676002196968,37.0,2.0,9,213
2762,different,different,1.0,689.6258997730911,38.0,2.0,9,213
2763,different,different,1.0,574.556500185281,39.0,2.0,9,213
2764,same,same,1.0,593.1559000164269,40.0,2.0,9,213
2765,same,same,1.0,524.9207997694612,41.0,2.0,9,213
2766,same,same,1.0,644.9376000091434,42.0,2.0,9,213
2767,same,same,1.0,473.7972002476454,43.0,2.0,9,213
2768,same,same,1.0,562.9481999203563,44.0,2.0,9,213
2769,different,different,1.0,645.8072001114488,45.0,2.0,9,213
2770,same,same,1.0,1148.4523001126945,46.0,2.0,9,213
2771,same,same,1.0,640.9344999119639,47.0,2.0,9,213
2772,same,same,1.0,589.0577998943627,48.0,2.0,9,213
2773,same,same,1.0,528.6195999942721,49.0,2.0,9,213
2774,different,different,1.0,587.5177998095751,50.0,2.0,9,213
2775,different,different,1.0,607.2174003347754,51.0,2.0,9,213
2776,different,different,1.0,807.0655995979905,52.0,2.0,9,213
2777,same,same,1.0,813.9166999608278,53.0,2.0,9,213
2778,same,same,1.0,557.6449004001915,54.0,2.0,9,213
2779,different,different,1.0,548.4739001840353,55.0,2.0,9,213
2780,same,same,1.0,571.7694000340998,56.0,2.0,9,213
2781,different,different,1.0,639.9645996280015,57.0,2.0,9,213
2782,same,same,1.0,581.4114999957383,58.0,2.0,9,213
2783,same,same,1.0,511.1289997585118,59.0,2.0,9,213
2784,different,different,1.0,565.9188004210591,60.0,2.0,9,213
2785,different,different,1.0,546.8472000211477,61.0,2.0,9,213
2786,different,different,1.0,671.4065000414848,62.0,2.0,9,213
2787,same,same,1.0,535.7731999829412,63.0,2.0,9,213
2788,same,same,1.0,534.1039998456836,64.0,2.0,9,213
2789,different,different,1.0,814.5010001026094,65.0,2.0,9,213
2790,same,same,1.0,582.1870001964271,66.0,2.0,9,213
2791,different,different,1.0,534.7380000166595,67.0,2.0,9,213
2792,same,same,1.0,527.76850014925,68.0,2.0,9,213
2793,different,different,1.0,569.8434999212623,69.0,2.0,9,213
2794,different,different,1.0,627.7840998955071,70.0,2.0,9,213
2795,same,same,1.0,615.1871997863054,71.0,2.0,9,213
2796,same,same,1.0,623.4641000628471,72.0,2.0,9,213
2797,same,same,1.0,491.1071001552045,73.0,2.0,9,213
2798,same,same,1.0,637.5037999823691,74.0,2.0,9,213
2799,different,different,1.0,641.2927997298539,75.0,2.0,9,213
2800,different,different,1.0,593.5769001953304,76.0,2.0,9,213
2801,same,same,1.0,488.7219001539052,77.0,2.0,9,213
2802,same,same,1.0,516.0052999854088,78.0,2.0,9,213
2803,different,different,1.0,546.6903001070023,79.0,2.0,9,213
2804,same,same,1.0,475.8989997208118,80.0,2.0,9,213
2805,different,different,1.0,553.3165000379086,81.0,2.0,9,213
2806,same,same,1.0,525.8011999540031,82.0,2.0,9,213
2807,same,same,1.0,559.4843998551369,83.0,2.0,9,213
2808,same,same,1.0,484.3926001340151,84.0,2.0,9,213
2809,same,same,1.0,500.0904002226889,85.0,2.0,9,213
2810,different,different,1.0,573.7970001064241,86.0,2.0,9,213
2811,different,different,1.0,599.1607001051307,87.0,2.0,9,213
2812,different,different,1.0,619.4268995895982,88.0,2.0,9,213
2813,different,different,1.0,864.5401997491717,89.0,2.0,9,213
2814,same,same,1.0,518.5462003573775,90.0,2.0,9,213
2815,different,different,1.0,623.3675000257789,91.0,2.0,9,213
2816,same,same,1.0,510.2711999788879,92.0,2.0,9,213
2817,same,same,1.0,508.68890015408397,93.0,2.0,9,213
2818,different,different,1.0,677.5845000520349,94.0,2.0,9,213
2819,different,different,1.0,588.0542998202145,95.0,2.0,9,213
2820,same,same,1.0,469.9411001056433,96.0,2.0,9,213
2821,same,same,1.0,749.3259210023098,1.0,0.0,8,321
2822,different,different,1.0,690.5806179856881,2.0,0.0,8,321
2823,different,different,1.0,669.8866509832442,3.0,0.0,8,321
2824,same,same,1.0,606.1351479729638,4.0,0.0,8,321
2825,different,different,1.0,786.7479370324872,5.0,0.0,8,321
2826,same,same,1.0,640.4905290110037,6.0,0.0,8,321
2827,same,same,1.0,645.0345289777033,7.0,0.0,8,321
2828,different,different,1.0,686.6999979829416,8.0,0.0,8,321
2829,same,same,1.0,575.7782440050505,9.0,0.0,8,321
2830,different,different,1.0,663.0000130389817,10.0,0.0,8,321
2831,different,different,1.0,562.5197130138986,11.0,0.0,8,321
2832,same,same,1.0,463.1112039787695,12.0,0.0,8,321
2833,same,same,1.0,611.4794940222055,13.0,0.0,8,321
2834,different,different,1.0,589.6079569938593,14.0,0.0,8,321
2835,same,same,1.0,523.2447769958526,15.0,0.0,8,321
2836,different,different,1.0,507.5236519915052,16.0,0.0,8,321
2837,same,different,0.0,515.294799930416,1.0,0.0,10,123
2838,same,same,1.0,575.13030001428,2.0,0.0,10,123
2839,different,different,1.0,494.58080006297706,3.0,0.0,10,123
2840,same,same,1.0,443.77470004838,4.0,0.0,10,123
2841,same,same,1.0,470.10469995439,5.0,0.0,10,123
2842,different,different,1.0,413.32150006201095,6.0,0.0,10,123
2843,different,different,1.0,475.09419999551,7.0,0.0,10,123
2844,different,same,0.0,443.0488999933,8.0,0.0,10,123
2845,same,same,1.0,531.568599981256,9.0,0.0,10,123
2846,different,different,1.0,524.319200078025,10.0,0.0,10,123
2847,different,different,1.0,480.832199915312,11.0,0.0,10,123
2848,same,same,1.0,463.038899935782,12.0,0.0,10,123
2849,same,same,1.0,433.34340001456394,13.0,0.0,10,123
2850,same,same,1.0,377.82040005549794,14.0,0.0,10,123
2851,different,different,1.0,308.475699974224,15.0,0.0,10,123
2852,different,different,1.0,422.1401999238879,16.0,0.0,10,123
2854,same,same,1.0,1605.9348019771278,1.0,3.0,3,321
2855,same,same,1.0,960.10439703241,2.0,3.0,3,321
2856,same,same,1.0,1280.8042640099302,3.0,3.0,3,321
2857,same,same,1.0,896.2512550060637,4.0,3.0,3,321
2858,different,different,1.0,1312.702702998649,5.0,3.0,3,321
2859,same,same,1.0,1081.4268719987012,6.0,3.0,3,321
2860,same,same,1.0,1060.7531149871647,7.0,3.0,3,321
2861,different,different,1.0,1061.221043986734,8.0,3.0,3,321
2862,different,different,1.0,1025.7437900290824,9.0,3.0,3,321
2863,different,different,1.0,1083.9851520140655,10.0,3.0,3,321
2864,different,different,1.0,1319.2392409546298,11.0,3.0,3,321
2865,different,different,1.0,853.6497299792245,12.0,3.0,3,321
2866,same,same,1.0,920.2837019693106,13.0,3.0,3,321
2867,same,same,1.0,2604.0921339881606,14.0,3.0,3,321
2868,same,same,1.0,1648.648209986277,15.0,3.0,3,321
2869,different,different,1.0,1219.4903829949908,16.0,3.0,3,321
2870,different,different,1.0,1532.5405779876746,17.0,3.0,3,321
2871,same,same,1.0,1298.143637017347,18.0,3.0,3,321
2872,different,different,1.0,1218.5076509485953,19.0,3.0,3,321
2873,same,same,1.0,1559.3138810363598,20.0,3.0,3,321
2874,different,different,1.0,949.5343620073982,21.0,3.0,3,321
2875,same,same,1.0,1140.7485860399902,22.0,3.0,3,321
2876,different,different,1.0,1252.0524550345726,23.0,3.0,3,321
2877,different,different,1.0,968.7640049960464,24.0,3.0,3,321
2878,different,different,1.0,1250.6260719965212,25.0,3.0,3,321
2879,same,same,1.0,1412.4131860444322,26.0,3.0,3,321
2880,different,different,1.0,944.6720409905538,27.0,3.0,3,321
2881,same,same,1.0,1071.737717022188,28.0,3.0,3,321
2882,same,same,1.0,1091.6169089614414,29.0,3.0,3,321
2883,different,different,1.0,1075.6432519992811,30.0,3.0,3,321
2884,same,same,1.0,1101.4578430331312,31.0,3.0,3,321
2885,different,different,1.0,1367.9570740205236,32.0,3.0,3,321
2886,same,same,1.0,1221.807335969061,33.0,3.0,3,321
2887,different,different,1.0,1824.74201801233,34.0,3.0,3,321
2888,different,different,1.0,1015.2562849689275,35.0,3.0,3,321
2889,different,different,1.0,785.0398109876551,36.0,3.0,3,321
2890,same,same,1.0,766.5087599889375,37.0,3.0,3,321
2891,same,same,1.0,1126.8143819761465,38.0,3.0,3,321
2892,same,same,1.0,1298.1857699924149,39.0,3.0,3,321
2893,different,different,1.0,857.4755790177733,40.0,3.0,3,321
2894,same,same,1.0,1173.3163470053114,41.0,3.0,3,321
2895,different,different,1.0,1083.7662169942632,42.0,3.0,3,321
2896,different,different,1.0,1230.9740530326962,43.0,3.0,3,321
2897,different,different,1.0,728.3931589918211,44.0,3.0,3,321
2898,same,same,1.0,887.9219520022161,45.0,3.0,3,321
2899,different,different,1.0,1377.6762619963847,46.0,3.0,3,321
2900,same,same,1.0,1127.7661059866662,47.0,3.0,3,321
2901,same,same,1.0,1161.937984987162,48.0,3.0,3,321
2902,different,different,1.0,1206.2231730087658,49.0,3.0,3,321
2903,different,different,1.0,1180.5016940343194,50.0,3.0,3,321
2904,different,different,1.0,815.9359130077064,51.0,3.0,3,321
2905,same,same,1.0,796.6010870295577,52.0,3.0,3,321
2906,same,same,1.0,1456.2692350009456,53.0,3.0,3,321
2907,same,same,1.0,985.3690650197676,54.0,3.0,3,321
2908,different,different,1.0,1834.16547102388,55.0,3.0,3,321
2909,different,different,1.0,951.5908689936624,56.0,3.0,3,321
2910,same,same,1.0,1326.9351799972355,57.0,3.0,3,321
2911,same,same,1.0,1358.8396740378812,58.0,3.0,3,321
2912,different,different,1.0,1075.5313409608789,59.0,3.0,3,321
2913,different,different,1.0,2034.7049239790067,60.0,3.0,3,321
2914,different,different,1.0,931.9889459875412,61.0,3.0,3,321
2915,different,different,1.0,773.682247963734,62.0,3.0,3,321
2916,same,same,1.0,889.9794509634376,63.0,3.0,3,321
2917,same,same,1.0,1357.132270000875,64.0,3.0,3,321
2918,different,different,1.0,1145.6765920156613,65.0,3.0,3,321
2919,same,same,1.0,920.6117630237712,66.0,3.0,3,321
2920,same,same,1.0,1504.2987019987777,67.0,3.0,3,321
2921,same,same,1.0,823.4725410002284,68.0,3.0,3,321
2922,different,different,1.0,923.3499300316907,69.0,3.0,3,321
2923,different,different,1.0,733.4368900046684,70.0,3.0,3,321
2924,different,different,1.0,778.8700880482793,71.0,3.0,3,321
2925,same,same,1.0,1200.9241670020856,72.0,3.0,3,321
2926,same,same,1.0,983.5993750020862,73.0,3.0,3,321
2927,same,same,1.0,1042.911755037494,74.0,3.0,3,321
2928,different,different,1.0,814.5120150293224,75.0,3.0,3,321
2929,different,different,1.0,1488.2551669725217,76.0,3.0,3,321
2930,same,same,1.0,824.3195340037346,77.0,3.0,3,321
2931,same,same,1.0,1715.6765940017067,78.0,3.0,3,321
2932,same,same,1.0,1137.9323130240664,79.0,3.0,3,321
2933,different,different,1.0,1332.2791289538145,80.0,3.0,3,321
2934,same,same,1.0,2015.921972983051,81.0,3.0,3,321
2935,different,different,1.0,835.7597179710865,82.0,3.0,3,321
2936,different,different,1.0,2277.047395997215,83.0,3.0,3,321
2937,same,same,1.0,1005.3325360058809,84.0,3.0,3,321
2938,different,different,1.0,1009.6499589853922,85.0,3.0,3,321
2939,same,same,1.0,1311.0054870485328,86.0,3.0,3,321
2940,different,different,1.0,1087.84246299183,87.0,3.0,3,321
2941,same,same,1.0,1177.2907639970072,88.0,3.0,3,321
2942,same,same,1.0,1813.6484469869172,89.0,3.0,3,321
2943,different,different,1.0,935.6193600106052,90.0,3.0,3,321
2944,different,different,1.0,1016.7153539950959,91.0,3.0,3,321
2945,same,same,1.0,931.1097919708118,92.0,3.0,3,321
2946,different,different,1.0,1314.6389669855123,93.0,3.0,3,321
2947,same,same,1.0,954.8712690011598,94.0,3.0,3,321
2948,same,same,1.0,987.6630959915929,95.0,3.0,3,321
2949,different,different,1.0,990.6676359823904,96.0,3.0,3,321
2950,different,different,1.0,1135.1936180144548,1.0,1.0,8,321
2951,different,different,1.0,1416.8305909843184,2.0,1.0,8,321
2952,same,same,1.0,506.5796450362541,3.0,1.0,8,321
2953,different,different,1.0,619.6235709940083,4.0,1.0,8,321
2954,same,same,1.0,927.6663819910028,5.0,1.0,8,321
2955,different,different,1.0,536.3023460377008,6.0,1.0,8,321
2956,same,same,1.0,623.3189160120673,7.0,1.0,8,321
2957,different,different,1.0,723.1116769835353,8.0,1.0,8,321
2958,same,same,1.0,620.1198439812288,9.0,1.0,8,321
2959,different,different,1.0,856.142935983371,10.0,1.0,8,321
2960,same,same,1.0,515.2731760172173,11.0,1.0,8,321
2961,different,different,1.0,619.3777240114287,12.0,1.0,8,321
2962,same,same,1.0,559.2552830348723,13.0,1.0,8,321
2963,same,same,1.0,640.3244230314158,14.0,1.0,8,321
2964,same,same,1.0,545.6041070283391,15.0,1.0,8,321
2965,same,same,1.0,578.2276730169542,16.0,1.0,8,321
2966,same,same,1.0,630.5530219688079,17.0,1.0,8,321
2967,different,different,1.0,513.9793150010519,18.0,1.0,8,321
2968,different,different,1.0,1108.1802539993078,19.0,1.0,8,321
2969,different,different,1.0,651.4466159860604,20.0,1.0,8,321
2970,same,same,1.0,542.0710759935901,21.0,1.0,8,321
2971,different,different,1.0,877.5303189759143,22.0,1.0,8,321
2972,different,different,1.0,545.3021629946306,23.0,1.0,8,321
2973,same,same,1.0,550.8640859625302,24.0,1.0,8,321
2974,same,same,1.0,607.3096640175208,25.0,1.0,8,321
2975,same,same,1.0,601.7606779932976,26.0,1.0,8,321
2976,same,same,1.0,544.7572220000438,27.0,1.0,8,321
2977,different,different,1.0,605.7207490084693,28.0,1.0,8,321
2978,same,same,1.0,563.1613390287384,29.0,1.0,8,321
2979,different,different,1.0,649.3838020251133,30.0,1.0,8,321
2980,same,same,1.0,603.9378410205245,31.0,1.0,8,321
2981,different,different,1.0,593.1464490131475,32.0,1.0,8,321
2982,different,different,1.0,768.7662550015375,33.0,1.0,8,321
2983,different,different,1.0,604.7016080119647,34.0,1.0,8,321
2984,different,different,1.0,603.6166760022752,35.0,1.0,8,321
2985,same,same,1.0,526.6747749992646,36.0,1.0,8,321
2986,same,same,1.0,512.9878540174104,37.0,1.0,8,321
2987,different,different,1.0,511.45036198431626,38.0,1.0,8,321
2988,different,different,1.0,594.1084810183384,39.0,1.0,8,321
2989,different,different,1.0,565.0291689671576,40.0,1.0,8,321
2990,same,same,1.0,603.8068250054494,41.0,1.0,8,321
2991,same,same,1.0,651.0010469937697,42.0,1.0,8,321
2992,same,same,1.0,787.7589280251414,43.0,1.0,8,321
2993,same,same,1.0,523.2387260184623,44.0,1.0,8,321
2994,same,same,1.0,465.2410550042987,45.0,1.0,8,321
2995,same,same,1.0,637.3709629988298,46.0,1.0,8,321
2996,different,different,1.0,519.1883710213006,47.0,1.0,8,321
2997,different,different,1.0,505.47950994223356,48.0,1.0,8,321
2998,same,same,1.0,520.3965080436319,49.0,1.0,8,321
2999,same,same,1.0,537.8697240375914,50.0,1.0,8,321
3000,same,same,1.0,544.0422900137492,51.0,1.0,8,321
3001,different,different,1.0,535.8735140180215,52.0,1.0,8,321
3002,different,different,1.0,585.0479340297171,53.0,1.0,8,321
3003,different,different,1.0,549.0996079752222,54.0,1.0,8,321
3004,same,same,1.0,531.9165259716101,55.0,1.0,8,321
3005,different,different,1.0,539.3408539821394,56.0,1.0,8,321
3006,same,same,1.0,514.9967540055513,57.0,1.0,8,321
3007,different,different,1.0,443.2600709842518,58.0,1.0,8,321
3008,different,different,1.0,512.5577609869651,59.0,1.0,8,321
3009,same,same,1.0,495.3055049991235,60.0,1.0,8,321
3010,same,same,1.0,521.7749959556386,61.0,1.0,8,321
3011,different,different,1.0,496.3587789679878,62.0,1.0,8,321
3012,different,different,1.0,498.456122004427,63.0,1.0,8,321
3013,different,different,1.0,498.2537520118058,64.0,1.0,8,321
3014,different,different,1.0,509.2496500001289,65.0,1.0,8,321
3015,same,same,1.0,475.9165260475129,66.0,1.0,8,321
3016,same,same,1.0,656.2060269643553,67.0,1.0,8,321
3017,same,same,1.0,577.0879290066661,68.0,1.0,8,321
3018,different,different,1.0,471.145672025159,69.0,1.0,8,321
3019,different,different,1.0,483.5985479876399,70.0,1.0,8,321
3020,different,different,1.0,675.1526489970274,71.0,1.0,8,321
3021,different,different,1.0,695.3929270384833,72.0,1.0,8,321
3022,different,different,1.0,653.6795439897105,73.0,1.0,8,321
3023,same,different,0.0,499.2553199990653,74.0,1.0,8,321
3024,different,different,1.0,633.8290100102313,75.0,1.0,8,321
3025,same,same,1.0,477.5195849942975,76.0,1.0,8,321
3026,different,different,1.0,455.1754530402832,77.0,1.0,8,321
3027,different,different,1.0,636.4489620318636,78.0,1.0,8,321
3028,same,same,1.0,486.0527929849922,79.0,1.0,8,321
3029,different,different,1.0,592.1159909921698,80.0,1.0,8,321
3030,same,same,1.0,484.9425269640051,81.0,1.0,8,321
3031,same,same,1.0,537.1590760187246,82.0,1.0,8,321
3032,same,same,1.0,614.3524560029618,83.0,1.0,8,321
3033,different,different,1.0,498.7663349602372,84.0,1.0,8,321
3034,same,same,1.0,532.0171679486521,85.0,1.0,8,321
3035,same,same,1.0,557.1732349926606,86.0,1.0,8,321
3036,same,same,1.0,546.4002280496061,87.0,1.0,8,321
3037,different,different,1.0,617.0350789907388,88.0,1.0,8,321
3038,same,same,1.0,516.7204450117424,89.0,1.0,8,321
3039,different,different,1.0,486.0617970116437,90.0,1.0,8,321
3040,different,different,1.0,689.5561440032907,91.0,1.0,8,321
3041,same,same,1.0,472.6516380324029,92.0,1.0,8,321
3042,same,same,1.0,524.8197019682266,93.0,1.0,8,321
3043,different,different,1.0,403.46135199069977,94.0,1.0,8,321
3044,same,same,1.0,544.3476660293527,95.0,1.0,8,321
3045,different,different,1.0,495.7707669818774,96.0,1.0,8,321
